BarNoteClick,Message,Channel,Pitch,Velocity
23:3:15,Par,ch=15,c=7,v=70
23:3:25,Par,ch=15,c=7,v=71
23:3:40,Par,ch=15,c=7,v=72
23:3:50,Par,ch=15,c=7,v=73
23:4:0,Par,ch=15,c=7,v=74
23:4:15,Par,ch=15,c=7,v=75
23:4:25,Par,ch=15,c=7,v=76
23:4:40,Par,ch=15,c=7,v=77
23:4:50,Par,ch=15,c=7,v=78
23:5:0,Par,ch=15,c=7,v=79
23:5:15,Par,ch=15,c=7,v=80
23:5:25,Par,ch=15,c=7,v=81
23:5:40,Par,ch=15,c=7,v=82
23:5:50,Par,ch=15,c=7,v=83
24:0:0,On,ch=15,n=45,v=0
24:0:0,On,ch=15,n=44,v=127
24:0:0,Par,ch=15,c=7,v=84
24:0:15,Par,ch=15,c=7,v=85
24:0:25,Par,ch=15,c=7,v=86
24:0:40,Par,ch=15,c=7,v=87
24:0:50,Par,ch=15,c=7,v=88
24:1:0,Par,ch=15,c=7,v=89
24:1:15,Par,ch=15,c=7,v=90
24:1:25,Par,ch=15,c=7,v=91
24:1:40,Par,ch=15,c=7,v=92
24:1:50,Par,ch=15,c=7,v=93
24:2:0,On,ch=15,n=44,v=0
24:2:0,On,ch=15,n=40,v=127
24:2:0,Par,ch=15,c=7,v=94
24:2:15,Par,ch=15,c=7,v=95
24:2:25,Par,ch=15,c=7,v=96
24:2:40,Par,ch=15,c=7,v=97
24:2:50,Par,ch=15,c=7,v=98
24:3:0,On,ch=15,n=40,v=0
24:3:0,On,ch=15,n=33,v=127
24:3:0,Par,ch=15,c=7,v=99
25:0:0,On,ch=15,n=33,v=0
25:0:0,On,ch=15,n=45,v=127
25:0:0,Par,ch=15,c=7,v=99
25:0:15,Par,ch=15,c=7,v=98
25:0:25,Par,ch=15,c=7,v=97
25:0:40,Par,ch=15,c=7,v=96
25:0:50,Par,ch=15,c=7,v=95
25:1:0,Par,ch=15,c=7,v=94
25:1:15,Par,ch=15,c=7,v=93
25:1:25,Par,ch=15,c=7,v=92
25:1:40,Par,ch=15,c=7,v=91
25:1:50,Par,ch=15,c=7,v=90
25:2:0,Par,ch=15,c=7,v=89
25:2:15,Par,ch=15,c=7,v=88
25:2:25,Par,ch=15,c=7,v=87
25:2:40,Par,ch=15,c=7,v=86
25:2:50,Par,ch=15,c=7,v=85
25:3:0,Par,ch=15,c=7,v=84
25:3:15,Par,ch=15,c=7,v=83
25:3:25,Par,ch=15,c=7,v=82
25:3:40,Par,ch=15,c=7,v=81
25:3:50,Par,ch=15,c=7,v=80
25:4:0,Par,ch=15,c=7,v=79
25:4:15,Par,ch=15,c=7,v=78
25:4:25,Par,ch=15,c=7,v=77
25:4:40,Par,ch=15,c=7,v=76
25:4:50,Par,ch=15,c=7,v=75
25:5:0,Par,ch=15,c=7,v=74
25:5:15,Par,ch=15,c=7,v=73
25:5:25,Par,ch=15,c=7,v=72
25:5:40,Par,ch=15,c=7,v=71
25:5:50,Par,ch=15,c=7,v=70
26:0:0,On,ch=15,n=45,v=0
26:0:0,On,ch=15,n=44,v=127
26:0:0,Par,ch=15,c=7,v=69
26:0:10,Par,ch=15,c=7,v=69
26:0:25,Par,ch=15,c=7,v=70
26:0:40,Par,ch=15,c=7,v=71
26:0:55,Par,ch=15,c=7,v=72
26:1:10,Par,ch=15,c=7,v=73
26:1:20,Par,ch=15,c=7,v=74
26:1:35,Par,ch=15,c=7,v=75
26:1:50,Par,ch=15,c=7,v=76
26:2:5,Par,ch=15,c=7,v=77
26:2:20,Par,ch=15,c=7,v=78
26:2:30,Par,ch=15,c=7,v=79
26:2:45,Par,ch=15,c=7,v=80
26:3:0,On,ch=15,n=44,v=0
