BarNoteClick,Message,Channel,Pitch,Velocity
41:4:23,Par,ch=1,c=7,v=82
41:4:30,Par,ch=1,c=7,v=83
41:4:38,Par,ch=1,c=7,v=84
41:4:46,Par,ch=1,c=7,v=85
41:4:55,Par,ch=1,c=7,v=86
41:5:3,Par,ch=1,c=7,v=87
41:5:11,Par,ch=1,c=7,v=88
41:5:20,Par,ch=1,c=7,v=89
41:5:28,Par,ch=1,c=7,v=90
41:5:30,On,ch=1,n=83,v=0
41:5:30,On,ch=1,n=84,v=100
41:5:36,Par,ch=1,c=7,v=91
41:5:45,Par,ch=1,c=7,v=92
41:5:53,Par,ch=1,c=7,v=93
42:0:0,On,ch=1,n=84,v=0
42:0:0,On,ch=1,n=84,v=100
42:0:0,Par,ch=1,c=7,v=94
42:0:8,Par,ch=1,c=7,v=93
42:0:15,Par,ch=1,c=7,v=92
42:0:23,Par,ch=1,c=7,v=91
42:0:30,Par,ch=1,c=7,v=90
42:0:38,Par,ch=1,c=7,v=89
42:0:45,Par,ch=1,c=7,v=88
42:0:53,Par,ch=1,c=7,v=87
42:1:0,Par,ch=1,c=7,v=86
42:1:8,Par,ch=1,c=7,v=85
42:1:15,Par,ch=1,c=7,v=84
42:1:23,Par,ch=1,c=7,v=83
42:1:30,Par,ch=1,c=7,v=82
42:1:38,Par,ch=1,c=7,v=81
42:1:45,Par,ch=1,c=7,v=80
42:1:53,Par,ch=1,c=7,v=79
42:2:0,On,ch=1,n=84,v=0
42:2:0,On,ch=1,n=75,v=100
42:2:0,Par,ch=1,c=7,v=78
42:2:8,Par,ch=1,c=7,v=77
42:2:15,Par,ch=1,c=7,v=76
42:2:23,Par,ch=1,c=7,v=75
42:2:30,Par,ch=1,c=7,v=74
42:2:38,Par,ch=1,c=7,v=73
42:2:45,Par,ch=1,c=7,v=72
42:2:53,Par,ch=1,c=7,v=71
42:3:0,On,ch=1,n=75,v=0
42:3:0,Par,ch=1,c=7,v=70
46:2:0,On,ch=1,n=83,v=100
46:2:0,Par,ch=1,c=7,v=80
46:2:1,Par,ch=1,c=7,v=79
46:2:13,Par,ch=1,c=7,v=80
46:2:25,Par,ch=1,c=7,v=81
46:2:36,Par,ch=1,c=7,v=82
46:2:47,Par,ch=1,c=7,v=83
46:2:58,Par,ch=1,c=7,v=84
46:3:10,Par,ch=1,c=7,v=85
46:3:21,Par,ch=1,c=7,v=86
46:3:32,Par,ch=1,c=7,v=87
46:3:43,Par,ch=1,c=7,v=88
46:3:55,Par,ch=1,c=7,v=89
46:4:7,Par,ch=1,c=7,v=90
46:4:18,Par,ch=1,c=7,v=91
46:4:30,Par,ch=1,c=7,v=92
46:4:41,Par,ch=1,c=7,v=93
46:4:52,Par,ch=1,c=7,v=94
46:5:0,On,ch=1,n=83,v=0
46:5:0,On,ch=1,n=83,v=100
46:5:3,Par,ch=1,c=7,v=95
46:5:15,Par,ch=1,c=7,v=96
46:5:26,Par,ch=1,c=7,v=97
